inchikey,inchikey_connectivity,source_db,source_id,species_reported,species_accepted,plant_part,doi,evidence_tier,query_term,query_date
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.3390/pharmaceutics13020224,Magnolia spp,Magnolia spp,,10.3390/pharmaceutics13020224,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
VVOAZFWZEDHOOU-UHFFFAOYSA-N,VVOAZFWZEDHOOU,SemanticScholar_NER,DOI:10.3390/pr10071241,Magnolia sp.,Magnolia sp.,,10.3390/pr10071241,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.3390/pr10071241,Magnolia sp.,Magnolia sp.,,10.3390/pr10071241,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
VVOAZFWZEDHOOU-UHFFFAOYSA-N,VVOAZFWZEDHOOU,SemanticScholar_NER,DOI:10.3390/ph15020205,Magnolia sp.,Magnolia sp.,,10.3390/ph15020205,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
VVOAZFWZEDHOOU-UHFFFAOYSA-N,VVOAZFWZEDHOOU,SemanticScholar_NER,DOI:10.3390/antiox12061180,Magnolia sp.,Magnolia sp.,,10.3390/antiox12061180,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.3390/antiox12061180,Magnolia sp.,Magnolia sp.,,10.3390/antiox12061180,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
VVOAZFWZEDHOOU-UHFFFAOYSA-N,VVOAZFWZEDHOOU,SemanticScholar_NER,DOI:10.1002/cbic.70287,Magnolia sp.,Magnolia sp.,,10.1002/cbic.70287,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.1002/cbic.70287,Magnolia sp.,Magnolia sp.,,10.1002/cbic.70287,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
VVOAZFWZEDHOOU-UHFFFAOYSA-N,VVOAZFWZEDHOOU,SemanticScholar_NER,DOI:10.3390/plants10112522,Magnolia spp,Magnolia spp,,10.3390/plants10112522,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.3390/plants10112522,Magnolia spp,Magnolia spp,,10.3390/plants10112522,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.1016/j.ejmech.2022.114593,Magnolia sp.,Magnolia sp.,,10.1016/j.ejmech.2022.114593,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
VVOAZFWZEDHOOU-UHFFFAOYSA-N,VVOAZFWZEDHOOU,SemanticScholar_NER,DOI:10.1016/j.jtcme.2021.09.005,Magnolia species,Magnolia species,,10.1016/j.jtcme.2021.09.005,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.1016/j.jtcme.2021.09.005,Magnolia species,Magnolia species,,10.1016/j.jtcme.2021.09.005,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
VVOAZFWZEDHOOU-UHFFFAOYSA-N,VVOAZFWZEDHOOU,SemanticScholar_NER,DOI:10.1016/j.jfma.2020.09.002,Magnolia bark,Magnolia bark,,10.1016/j.jfma.2020.09.002,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.1016/j.jfma.2020.09.002,Magnolia bark,Magnolia bark,,10.1016/j.jfma.2020.09.002,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
VVOAZFWZEDHOOU-UHFFFAOYSA-N,VVOAZFWZEDHOOU,SemanticScholar_NER,DOI:10.3389/fchem.2022.1094019,Magnolia sp.,Magnolia sp.,,10.3389/fchem.2022.1094019,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
VVOAZFWZEDHOOU-UHFFFAOYSA-N,VVOAZFWZEDHOOU,SemanticScholar_NER,DOI:10.3390/molecules24112140,Magnolia officinalis,Magnolia officinalis,,10.3390/molecules24112140,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.3390/molecules24112140,Magnolia officinalis,Magnolia officinalis,,10.3390/molecules24112140,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.3390/ph14090885,Magnolia sp.,Magnolia sp.,,10.3390/ph14090885,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
VVOAZFWZEDHOOU-UHFFFAOYSA-N,VVOAZFWZEDHOOU,SemanticScholar_NER,DOI:10.1055/a-0642-1966,Magnolia officinalis|Magnolia obovata|Magnolia plant,Magnolia officinalis|Magnolia obovata|Magnolia plant,,10.1055/a-0642-1966,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.1055/a-0642-1966,Magnolia officinalis|Magnolia obovata|Magnolia plant,Magnolia officinalis|Magnolia obovata|Magnolia plant,,10.1055/a-0642-1966,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
VVOAZFWZEDHOOU-UHFFFAOYSA-N,VVOAZFWZEDHOOU,SemanticScholar_NER,DOI:10.2174/1874467215666220223141101,Magnolia officinalis,Magnolia officinalis,,10.2174/1874467215666220223141101,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.2174/1874467215666220223141101,Magnolia officinalis,Magnolia officinalis,,10.2174/1874467215666220223141101,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
VVOAZFWZEDHOOU-UHFFFAOYSA-N,VVOAZFWZEDHOOU,SemanticScholar_NER,DOI:10.1016/j.animal.2022.100532,Magnolia sp.,Magnolia sp.,,10.1016/j.animal.2022.100532,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.1016/j.animal.2022.100532,Magnolia sp.,Magnolia sp.,,10.1016/j.animal.2022.100532,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.3390/ijms26178737,Magnolia and|Magnolia raw,Magnolia and|Magnolia raw,,10.3390/ijms26178737,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
VVOAZFWZEDHOOU-UHFFFAOYSA-N,VVOAZFWZEDHOOU,SemanticScholar_NER,DOI:10.1021/acs.jafc.5c02331,Magnolia sp.,Magnolia sp.,,10.1021/acs.jafc.5c02331,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
VVOAZFWZEDHOOU-UHFFFAOYSA-N,VVOAZFWZEDHOOU,SemanticScholar_NER,DOI:10.1080/01635581.2021.1931364,Magnolia sp.,Magnolia sp.,,10.1080/01635581.2021.1931364,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.1080/01635581.2021.1931364,Magnolia sp.,Magnolia sp.,,10.1080/01635581.2021.1931364,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.1016/j.ijpharm.2020.119899,Magnolia sp.,Magnolia sp.,,10.1016/j.ijpharm.2020.119899,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
VVOAZFWZEDHOOU-UHFFFAOYSA-N,VVOAZFWZEDHOOU,SemanticScholar_NER,DOI:10.1371/journal.pone.0192178,Magnolia grandiflora|Magnolia obovata,Magnolia grandiflora|Magnolia obovata,,10.1371/journal.pone.0192178,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.1371/journal.pone.0192178,Magnolia grandiflora|Magnolia obovata,Magnolia grandiflora|Magnolia obovata,,10.1371/journal.pone.0192178,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.1016/j.colsurfb.2020.111298,Magnolia officinalis,Magnolia officinalis,,10.1016/j.colsurfb.2020.111298,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
VVOAZFWZEDHOOU-UHFFFAOYSA-N,VVOAZFWZEDHOOU,SemanticScholar_NER,DOI:10.1186/s40104-021-00611-0,Magnolia officinalis,Magnolia officinalis,,10.1186/s40104-021-00611-0,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.1186/s40104-021-00611-0,Magnolia officinalis,Magnolia officinalis,,10.1186/s40104-021-00611-0,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
VVOAZFWZEDHOOU-UHFFFAOYSA-N,VVOAZFWZEDHOOU,SemanticScholar_NER,DOI:10.1016/j.ejmech.2018.06.048,Magnolia officinalis,Magnolia officinalis,,10.1016/j.ejmech.2018.06.048,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.1016/j.ejmech.2018.06.048,Magnolia officinalis,Magnolia officinalis,,10.1016/j.ejmech.2018.06.048,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
QIWQHZQTBNPZSG-WTQRLHSKSA-N,QIWQHZQTBNPZSG,SemanticScholar_NER,DOI:10.1016/j.ejmech.2018.06.048,Magnolia officinalis,Magnolia officinalis,,10.1016/j.ejmech.2018.06.048,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
VVOAZFWZEDHOOU-UHFFFAOYSA-N,VVOAZFWZEDHOOU,SemanticScholar_NER,DOI:10.1016/j.cbi.2024.111212,Magnolia sp.,Magnolia sp.,,10.1016/j.cbi.2024.111212,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
FVYXIJYOAGAUQK-UHFFFAOYSA-N,FVYXIJYOAGAUQK,SemanticScholar_NER,DOI:10.1016/j.cbi.2024.111212,Magnolia sp.,Magnolia sp.,,10.1016/j.cbi.2024.111212,provisional,S2_search:honokiol magnolol biological activity,2026-05-28T23:46:27Z
UUZQHDNTPXKEID-UHFFFAOYSA-N,UUZQHDNTPXKEID,LOTUS_Wikidata,Q82456694,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
WTEVQBCEXWBHNA-JXMROGBWSA-N,WTEVQBCEXWBHNA,LOTUS_Wikidata,Q27104033,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
LVVKXRQZSRUVPY-OAHLLOKOSA-N,LVVKXRQZSRUVPY,LOTUS_Wikidata,Q15633989,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
ZPINJJOPURFFNV-HCIHMXRSSA-N,ZPINJJOPURFFNV,LOTUS_Wikidata,Q27106797,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
HGXBRUKMWQGOIE-NSMLZSOPSA-N,HGXBRUKMWQGOIE,LOTUS_Wikidata,Q3388802,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
GUAFOGOEJLSQBT-UHFFFAOYSA-N,GUAFOGOEJLSQBT,LOTUS_Wikidata,Q15424761,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
BHFUORVSBHCRKK-UHFFFAOYSA-N,BHFUORVSBHCRKK,LOTUS_Wikidata,Q83053159,Magnolia × soulangeana,Magnolia × soulangeana,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
HRYLQFBHBWLLLL-AHNJNIBGSA-N,HRYLQFBHBWLLLL,LOTUS_Wikidata,Q5175227,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
SXHVHWXETMBKPP-ZBQLUDKISA-N,SXHVHWXETMBKPP,LOTUS_Wikidata,Q105263129,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
ZYEMGPIYFIJGTP-UHFFFAOYSA-N,ZYEMGPIYFIJGTP,LOTUS_Wikidata,Q419829,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
DMMQXURQRMNSBM-NSWCWGQASA-N,DMMQXURQRMNSBM,LOTUS_Wikidata,Q104396875,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
YLRXAIKMLINXQY-ZDUSSCGKSA-O,YLRXAIKMLINXQY,LOTUS_Wikidata,Q15426208,Magnolia × soulangeana,Magnolia × soulangeana,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
RTATXGUCZHCSNG-NQXWDQFTSA-N,RTATXGUCZHCSNG,LOTUS_Wikidata,Q23058965,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
KTEXNACQROZXEV-SLXBATTESA-N,KTEXNACQROZXEV,LOTUS_Wikidata,Q2662393,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
REFJWTPEDVJJIY-UHFFFAOYSA-N,REFJWTPEDVJJIY,LOTUS_Wikidata,Q409478,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
VZTUKBKUWSHDFM-CYBMUJFWSA-N,VZTUKBKUWSHDFM,LOTUS_Wikidata,Q15410275,Magnolia × soulangeana,Magnolia × soulangeana,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
YVRYZXAHRGGELT-SBJUGDFNSA-N,YVRYZXAHRGGELT,LOTUS_Wikidata,Q27107067,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
WBYWAXJHAXSJNI-VOTSOKGWSA-N,WBYWAXJHAXSJNI,LOTUS_Wikidata,Q164785,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
AWOGQCSIVCQXBT-LATRNWQMSA-N,AWOGQCSIVCQXBT,LOTUS_Wikidata,Q104920171,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
HKODIGSRFALUTA-LOBRPSOCSA-N,HKODIGSRFALUTA,LOTUS_Wikidata,Q104402816,Magnolia × soulangeana,Magnolia × soulangeana,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
ITFKWUHXYCXXFF-DTTGGASTSA-N,ITFKWUHXYCXXFF,LOTUS_Wikidata,Q27281398,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
HRYLQFBHBWLLLL-AHNJNIBGSA-N,HRYLQFBHBWLLLL,LOTUS_Wikidata,Q104390349,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
BOKVLBSSPUTWLV-MRXNPFEDSA-N,BOKVLBSSPUTWLV,LOTUS_Wikidata,Q104253177,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
HRYLQFBHBWLLLL-AHNJNIBGSA-N,HRYLQFBHBWLLLL,LOTUS_Wikidata,Q5175227,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
WCERJEZPIONOJU-LHEXPUQLSA-N,WCERJEZPIONOJU,LOTUS_Wikidata,Q105301386,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
JLJAVUZBHSLLJL-RZMCSOMXSA-N,JLJAVUZBHSLLJL,LOTUS_Wikidata,Q104396432,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
JCTYWRARKVGOBK-UHFFFAOYSA-N,JCTYWRARKVGOBK,LOTUS_Wikidata,Q104396913,Magnolia × soulangeana,Magnolia × soulangeana,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
CXQWRCVTCMQVQX-HUUCEWRRSA-N,CXQWRCVTCMQVQX,LOTUS_Wikidata,Q412191,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
PEUUVVGQIVMSAW-RZTYQLBFSA-N,PEUUVVGQIVMSAW,LOTUS_Wikidata,Q27105196,Magnolia × soulangeana,Magnolia × soulangeana,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
MWJAXRZVJODRGN-FPTDNZKUSA-N,MWJAXRZVJODRGN,LOTUS_Wikidata,Q105173609,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
WKOLLVMJNQIZCI-UHFFFAOYSA-N,WKOLLVMJNQIZCI,LOTUS_Wikidata,Q419672,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
PEUUVVGQIVMSAW-RZTYQLBFSA-N,PEUUVVGQIVMSAW,LOTUS_Wikidata,Q27105196,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
JLJAVUZBHSLLJL-RZMCSOMXSA-N,JLJAVUZBHSLLJL,LOTUS_Wikidata,Q27138010,Magnolia × soulangeana,Magnolia × soulangeana,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
LVVKXRQZSRUVPY-OAHLLOKOSA-N,LVVKXRQZSRUVPY,LOTUS_Wikidata,Q27103156,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
XCWBENSTFQIQNV-SVHKRRBISA-N,XCWBENSTFQIQNV,LOTUS_Wikidata,Q27107288,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
JLJAVUZBHSLLJL-RZMCSOMXSA-N,JLJAVUZBHSLLJL,LOTUS_Wikidata,Q27138010,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
UFWIBTONFRDIAS-UHFFFAOYSA-N,UFWIBTONFRDIAS,LOTUS_Wikidata,Q179724,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
JWNHURXHTXBLMC-LTALHYLXSA-N,JWNHURXHTXBLMC,LOTUS_Wikidata,Q104400544,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
HRYLQFBHBWLLLL-AHNJNIBGSA-N,HRYLQFBHBWLLLL,LOTUS_Wikidata,Q104390349,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
AWOGQCSIVCQXBT-LATRNWQMSA-N,AWOGQCSIVCQXBT,LOTUS_Wikidata,Q104920159,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
WCERJEZPIONOJU-LHEXPUQLSA-N,WCERJEZPIONOJU,LOTUS_Wikidata,Q27155301,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
DMMQXURQRMNSBM-NSWCWGQASA-N,DMMQXURQRMNSBM,LOTUS_Wikidata,Q104396883,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
MUMCCPUVOAUBAN-UHFFFAOYSA-N,MUMCCPUVOAUBAN,LOTUS_Wikidata,Q5976903,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
KDQGWTQUOFLYNK-JYYJXNPCSA-N,KDQGWTQUOFLYNK,LOTUS_Wikidata,Q104399086,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
ZPINJJOPURFFNV-HCIHMXRSSA-N,ZPINJJOPURFFNV,LOTUS_Wikidata,Q104394544,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
QAIPRVGONGVQAS-DUXPYHPUSA-N,QAIPRVGONGVQAS,LOTUS_Wikidata,Q414116,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
KTEXNACQROZXEV-SLXBATTESA-N,KTEXNACQROZXEV,LOTUS_Wikidata,Q104250964,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
NGSWKAQJJWESNS-ZZXKWVIFSA-N,NGSWKAQJJWESNS,LOTUS_Wikidata,Q99374,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
FTVWIRXFELQLPI-CYBMUJFWSA-N,FTVWIRXFELQLPI,LOTUS_Wikidata,Q418374,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
GGRIWHJBFXFKGS-TVNIXMEMSA-N,GGRIWHJBFXFKGS,LOTUS_Wikidata,Q104399085,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
MUMCCPUVOAUBAN-UHFFFAOYSA-N,MUMCCPUVOAUBAN,LOTUS_Wikidata,Q5976903,Magnolia × soulangeana,Magnolia × soulangeana,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
VDYACOATPFOZIO-UBWHGVKJSA-N,VDYACOATPFOZIO,LOTUS_Wikidata,Q27107065,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
QFUXQRHAJWXPGP-HKKFXGGESA-N,QFUXQRHAJWXPGP,LOTUS_Wikidata,Q27260916,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
BQSTWVNVLQVIEE-NTUHNPAUSA-N,BQSTWVNVLQVIEE,LOTUS_Wikidata,Q104944554,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
VZTUKBKUWSHDFM-CYBMUJFWSA-N,VZTUKBKUWSHDFM,LOTUS_Wikidata,Q105299983,Magnolia × soulangeana,Magnolia × soulangeana,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
KTEXNACQROZXEV-SLXBATTESA-N,KTEXNACQROZXEV,LOTUS_Wikidata,Q104250964,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
MWJAXRZVJODRGN-FPTDNZKUSA-N,MWJAXRZVJODRGN,LOTUS_Wikidata,Q27107289,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
HSMDOSKNXLVXIP-QVEMZERUSA-N,HSMDOSKNXLVXIP,LOTUS_Wikidata,Q104396372,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
BHLYRWXGMIUIHG-HNNXBMFYSA-N,BHLYRWXGMIUIHG,LOTUS_Wikidata,Q6122828,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
VDYACOATPFOZIO-UBWHGVKJSA-N,VDYACOATPFOZIO,LOTUS_Wikidata,Q27106372,Magnolia × soulangeana,Magnolia × soulangeana,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
PEUUVVGQIVMSAW-RZTYQLBFSA-N,PEUUVVGQIVMSAW,LOTUS_Wikidata,Q104251415,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
VDYACOATPFOZIO-UBWHGVKJSA-N,VDYACOATPFOZIO,LOTUS_Wikidata,Q27106372,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
HSMDOSKNXLVXIP-QVEMZERUSA-N,HSMDOSKNXLVXIP,LOTUS_Wikidata,Q104400215,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
DVGGLGXQSFURLP-HWIIPHBQSA-N,DVGGLGXQSFURLP,LOTUS_Wikidata,Q23418844,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
UECRXYJPHAONDL-AWSUFOADSA-N,UECRXYJPHAONDL,LOTUS_Wikidata,Q105270794,Magnolia × soulangeana,Magnolia × soulangeana,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
CWVRJTMFETXNAD-ZZVAFGPTSA-N,CWVRJTMFETXNAD,LOTUS_Wikidata,Q421964,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
BJIOGJUNALELMI-ARJAWSKDSA-N,BJIOGJUNALELMI,LOTUS_Wikidata,Q420043,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
JPUKWEQWGBDDQB-YSBXYMAXSA-N,JPUKWEQWGBDDQB,LOTUS_Wikidata,Q4811191,Magnolia salicifolia,Magnolia salicifolia,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
JLJAVUZBHSLLJL-RZMCSOMXSA-N,JLJAVUZBHSLLJL,LOTUS_Wikidata,Q104400217,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
JXOHGGNKMLTUBP-JKUQZMGJSA-N,JXOHGGNKMLTUBP,LOTUS_Wikidata,Q410830,Magnolia denudata,Magnolia denudata,,,gold,P703/P171* wd:Q157017,2026-05-28T23:02:32Z
